종목코드,종목명,상장일,거래소,종가,시가총액
004840,DRB동일,1976-05-21,KS,5520,109615000000
155660,DSR,2013-05-15,KS,6320,101920000000
078930,GS,2004-08-05,KS,42800,3967486640600
001250,GS글로벌,1976-06-26,KS,2615,214587786400
294870,HDC현대산업개발,2018-06-12,KS,25500,1680636915000
011200,HMM,1995-10-05,KS,27000,10925327524650
092220,KEC,2006-10-16,KS,3315,385716436700
016380,KG동부제철,1986-02-03,KS,11300,1130100536100
001390,KG케미칼,1989-08-25,KS,41150,569896545600
058860,KTis,2010-12-17,KS,2510,87353020000
011070,LG이노텍,2008-07-24,KS,216500,5135762219000
066570,LG전자,2002-04-22,KS,122500,20046857215000
037560,LG헬로비전,2012-11-09,KS,6910,532834431200
096770,SK이노베이션,2007-07-25,KS,239500,22099269796000
011810,STX,1990-09-12,KS,4335,124503324900
024070,WISCOM,1996-11-22,KS,3790,57857303450
011420,갤럭시아에스엠,1989-11-14,KS,3150,84715155300
002100,경농,1977-06-30,KS,13750,268435406250
012320,경동인베스트,1997-03-07,KS,36100,85495581450
007690,국도화학,1989-08-05,KS,61000,548746514400
005320,국동,1996-12-24,KS,2405,130775961855
014530,극동유화,1991-01-31,KS,4195,147148952400
013700,까뮤이앤씨,1989-11-30,KS,2485,111074608800
353200,대덕전자,2020-05-21,KS,17600,869737880000
047040,대우건설,2001-03-23,KS,6100,2539454318180
003090,대웅,1973-06-26,KS,32500,1898335647000
145720,덴티움,2017-03-15,KS,68300,753787323000
026890,디피씨,1997-11-25,KS,15100,623088716250
286940,롯데정보통신,2018-07-27,KS,39950,615083423450
027740,마니커,2002-10-29,KS,1985,79190563410
008560,메리츠증권,1992-01-15,KS,4655,3173455845245
017180,명문제약,2008-07-10,KS,5780,196250964120
204210,모두투어리츠,2016-09-22,KS,4445,34829326750
003850,보령제약,1988-10-24,KS,14450,992570500000
001270,부국증권,1988-07-19,KS,24550,255099195600
006400,삼성SDI,1979-02-27,KS,751000,51504632970000
028050,삼성엔지니어링,1996-12-24,KS,23600,4596200000000
068290,삼성출판사,2002-08-05,KS,33600,334500000000
010960,삼호개발,2005-05-12,KS,5080,127500000000
001290,상상인증권,1988-09-23,KS,1210,118909689150
136490,선진,2011-02-16,KS,12700,303189951000
002420,세기상사,1968-12-27,KS,6160,25107667200
004490,세방전지,1987-11-28,KS,79700,1108800000000
003030,세아제강지주,1969-05-13,KS,116000,478361383500
012600,센트럴인사이트,1990-07-10,KS,2490,33838831080
293940,신한알파리츠,2018-08-08,KS,8000,417071080310
055550,신한지주,2001-09-10,KS,37950,19656613029700
003620,쌍용자동차,1975-05-29,KS,2770,415056805540
015540,쎌마테라퓨틱스,1989-09-02,KS,6410,86229499400
137310,에스디바이오센서,2021-07-16,KS,48650,5018987755800
078520,에이블씨엔씨,2011-09-07,KS,7790,210320311020
012280,영화금속,1990-01-25,KS,1880,100915614450
007310,오뚜기,1994-08-12,KS,474000,1733175032000
002630,오리엔트바이오,1976-12-28,KS,1330,155936651575
271560,오리온,2017-07-07,KS,117500,4645495510000
105840,우진,2010-07-26,KS,9650,195919638960
008600,윌비스,1989-07-28,KS,1955,129241807080
023800,인지컨트롤스,1997-06-23,KS,15700,239530022400
129260,인터지스,2011-12-16,KS,3570,106348649550
013360,일성건설,1989-12-02,KS,6080,326310275200
081000,일진다이아,2004-12-22,KS,37750,537582603750
033240,자화전자,1999-01-06,KS,17900,319515000000
271980,제일약품,2017-07-17,KS,33850,498495160800
002620,제일파마홀딩스,1988-01-20,KS,17350,276339041500
001550,조비,1976-12-28,KS,27600,142526960550
002600,조흥,1976-12-23,KS,206000,123900000000
001630,종근당홀딩스,1976-06-30,KS,82100,410307615900
071320,지역난방공사,2010-01-29,KS,40950,475307441200
120110,코오롱인더,2010-02-01,KS,83900,2255431024000
020120,키다리스튜디오,1996-07-03,KS,15600,521095420800
015890,태경산업,1996-01-30,KS,6470,189110012500
058430,포스코강판,2002-08-16,KS,57800,347400000000
352820,하이브,2020-10-15,KS,356500,13960667077500
005430,한국공항,1976-12-28,KS,45650,144544105750
025890,한국주강,1997-07-18,KS,6700,73283998320
168490,한국패러랠,2013-04-19,KS,2125,170042500000
009180,한솔로지스틱스,1989-11-13,KS,4870,134227221125
002220,한일철강,1988-10-07,KS,3130,84096999000
009460,한창제지,1987-12-23,KS,2120,125600058030
088350,한화생명,2010-03-17,KS,3475,3018141750000
000720,현대건설,1984-12-22,KS,51600,5734821897500
267270,현대건설기계,2017-05-10,KS,40300,795912037200
042670,현대두산인프라코어,2001-02-02,KS,8320,662438027090
004560,현대비앤지스틸,1987-03-24,KS,16400,245030678750
001500,현대차증권,1990-06-09,KS,12800,404335165500
111110,호전실업,2017-02-02,KS,12500,98800000000
060310,3S,2002-04-23,KQ,4115,190869991125
245620,EDGC,2018-06-26,KQ,3960,337282290280
050120,ES큐브,2002-04-25,KQ,5010,68227352580
195940,HK이노엔,2021-08-09,KQ,55100,1595528344800
067290,JW신약,2003-02-11,KQ,3720,164104164630
024120,KB오토시스,1994-12-07,KQ,6620,75900000000
060720,KH바텍,2002-05-21,KQ,22950,545765038100
024940,PN풍년,1995-01-04,KQ,5890,57900000000
036120,SCI평가정보,1999-12-07,KQ,3525,125137500000
255220,SG,2018-01-26,KQ,1795,74412480600
032540,TJ미디어,1997-04-16,KQ,5220,72862315070
038340,UCI,2001-11-22,KQ,445,16641828315
217730,강스템바이오텍,2015-12-21,KQ,3305,125195152500
053950,경남제약,2001-11-06,KQ,6130,122502842150
024910,경창산업,1994-12-29,KQ,3590,128769322975
331520,교보9호스팩,2019-10-29,KQ,2130,8264400000
043650,국순당,2000-08-24,KQ,8530,152152750080
078130,국일제지,2004-10-22,KQ,4210,536631473965
204020,그리티,2018-07-23,KQ,2840,56916489750
019660,글로본,1992-06-04,KQ,3925,127944665695
308100,까스텔바작,2019-06-10,KQ,12200,81469245000
286750,나노브릭,2019-08-19,KQ,7080,65858641440
151910,나노스,2012-08-02,KQ,5640,842705717490
094860,네오리진,2007-04-16,KQ,998,53517006877
095660,네오위즈,2007-07-02,KQ,26750,588300297300
085910,네오티스,2007-10-01,KQ,4735,63774076690
007390,네이처셀,1992-11-30,KQ,20000,1249411762200
054050,농우바이오,2002-04-02,KQ,12150,193969788100
012340,뉴인텍,1997-02-12,KQ,3580,106808204610
340360,다보링크,2019-12-19,KQ,2300,94502469600
078140,대봉엘에스,2005-12-23,KQ,8380,93903324130
290380,대유,2018-08-10,KQ,8650,122541090000
290120,대유에이피,2018-12-07,KQ,6380,72717689640
003310,대주산업,1992-08-01,KQ,2135,75031782000
060900,대한그린파워,2002-09-17,KQ,1120,196113023675
023910,대한약품,1994-11-23,KQ,30250,181800000000
006620,동구바이오제약,2018-02-13,KQ,8450,240244532480
086450,동국제약,2007-05-29,KQ,22200,991458000000
203650,드림시큐리티,2014-10-13,KQ,4380,222159260060
196490,디에이테크놀로지,2014-11-19,KQ,8370,202782925020
066900,디에이피,2004-05-14,KQ,3745,85178163735
127120,디엔에이링크,2011-12-26,KQ,3360,54918868200
033130,디지틀조선,1997-08-06,KQ,3590,135099571880
060240,룽투코리아,2002-01-04,KQ,6760,172919131200
219420,링크제니시스,2018-02-05,KQ,7560,86824167990
250060,모비스,2016-09-08,KQ,2320,74637448480
118990,모트렉스,2017-08-04,KQ,5560,228009235480
328380,미래에셋대우스팩3호,2019-08-20,KQ,2115,13709430000
214610,미코바이오메드,2020-10-22,KQ,10600,193885660000
019010,베뉴지,1993-11-05,KQ,2200,106040000000
337930,브랜드엑스코퍼레이션,2020-08-13,KQ,9860,291288297600
023600,삼보판지,1996-05-29,KQ,14500,233656500000
377630,삼성스팩4호,2021-05-21,KQ,5580,22512000000
009300,삼아제약,2000-07-19,KQ,17800,113386000000
032280,삼일,1997-03-15,KQ,4215,67691738250
252990,샘씨엔에스,2021-05-20,KQ,6580,330513845140
100660,서암기계공업,2011-12-19,KQ,5730,72324000000
086710,선진뷰티사이언스,2021-01-27,KQ,15900,97238835000
080470,성창오토텍,2006-11-03,KQ,10350,75190000000
053450,세코닉스,2001-08-09,KQ,8210,121448912630
208370,셀바스헬스케어,2014-12-17,KQ,2475,53334187440
115570,스타플렉스,2010-01-27,KQ,4250,33335320900
013810,스페코,1997-11-03,KQ,5930,86613827700
139050,시티랩스,2011-07-29,KQ,741,66659504992
344050,신영스팩6호,2020-02-12,KQ,2130,9169650000
010280,쌍용정보통신,2000-04-14,KQ,921,59102767416
208640,썸에이지,2014-12-29,KQ,2705,368970557400
260930,씨티케이,2017-12-07,KQ,13700,264979796700
339950,아이비김영,2019-12-24,KQ,4095,183831818950
099190,아이센스,2013-01-30,KQ,31800,436844168400
040910,아이씨디,2011-08-05,KQ,12700,228527474450
068940,아이씨케이,2010-10-19,KQ,2630,91034270250
069920,아이에스이커머스,2007-12-05,KQ,3960,100851943610
114810,아이원스,2013-02-07,KQ,8340,214226661600
031310,아이즈비전,1997-07-25,KQ,4530,74308338960
059100,아이컴포넌트,2008-12-16,KQ,7090,49920271600
175250,아이큐어,2018-07-12,KQ,38400,353808230400
124500,아이티센,2014-12-23,KQ,4860,96849175045
096610,알에프세미,2007-11-20,KQ,4815,49296083460
061040,알에프텍,2002-05-16,KQ,5730,184192346660
117670,알파홀딩스,2010-09-17,KQ,3500,77295470690
310200,애니플러스,2018-12-21,KQ,4090,119649245430
238090,앤디포스,2016-10-12,KQ,9000,211974211080
174900,앱클론,2017-09-18,KQ,17450,267366207500
102120,어보브반도체,2009-06-05,KQ,12700,219991627800
065420,에스아이리소스,2002-08-22,KQ,639,43500682854
103230,에스앤더블류,2009-08-05,KQ,2505,18036000000
095910,에스에너지,2007-10-16,KQ,4490,86703110430
056190,에스에프에이,2001-12-18,KQ,35100,1258602038000
043340,에쎈테크,2000-08-29,KQ,1040,74880000000
200710,에이디테크놀로지,2014-12-16,KQ,20800,278593488800
241840,에이스토리,2019-07-19,KQ,30950,296914324000
021080,에이티넘인베스트,1991-07-12,KQ,5160,248160000000
950130,엑세스바이오,2013-05-30,KQ,17550,633705946150
092870,엑시콘,2015-10-22,KQ,13300,139856295450
101400,엔시트론,2009-03-31,KQ,1160,37624733985
365590,엔에이치스팩18호,2020-12-21,KQ,2545,11707000000
227950,엔투텍,2015-11-18,KQ,1980,141691629420
138690,엘아이에스,2011-06-02,KQ,4435,76033184040
058630,엠게임,2008-12-19,KQ,11450,221823003950
019590,엠벤처투자,1989-03-14,KQ,1290,90135704995
032790,엠젠플러스,1997-06-26,KQ,4075,120352455875
090740,연이비앤티,2007-09-19,KQ,2105,40260402610
265560,영화테크,2017-10-26,KQ,16400,175318952000
122640,예스티,2015-12-16,KQ,13500,229972015700
045060,오공,2000-08-10,KQ,4390,74629395470
080520,오디텍,2007-10-08,KQ,6670,78232415940
048260,오스템임플란트,2007-02-07,KQ,116600,1667143173900
049480,오픈베이스,2001-01-09,KQ,3165,99294730280
109080,옵티시스,2011-07-12,KQ,20450,114974400000
382840,원준,2021-10-07,KQ,97700,490974679800
065950,웰크론,2003-07-29,KQ,4110,116736433770
036090,위지트,1999-12-10,KQ,1535,138505175975
203450,유니온커뮤니티,2016-12-07,KQ,4020,58862818070
241690,유니테크노,2016-09-20,KQ,10100,258869697750
078070,유비쿼스홀딩스,2009-01-23,KQ,16450,307559530600
024800,유성티엔에스,1999-12-10,KQ,3550,110413521540
054930,유신,2002-01-15,KQ,22400,66600000000
049520,유아이엘,2001-08-02,KQ,2730,59472875280
336060,유안타제5호스팩,2019-11-28,KQ,2535,15032550000
367460,유안타제7호스팩,2020-12-28,KQ,2175,11825000000
178780,유테크,2015-06-30,KQ,1730,60240302320
179900,유티아이,2017-09-27,KQ,11300,182327568750
349720,이베스트스팩5호,2020-05-20,KQ,2115,7674400000
323210,이베스트이안스팩1호,2019-07-15,KQ,2085,6672000000
047560,이스트소프트,2008-07-01,KQ,17300,194973753800
900110,이스트아시아홀딩스,2010-04-23,KQ,168,28477639176
123570,이엠넷,2011-11-25,KQ,6450,143235181540
353810,이지바이오,2020-06-05,KQ,4995,170274765600
064290,인텍플러스,2011-01-05,KQ,24600,311100069000
115310,인포바인,2010-02-09,KQ,26150,83653534600
333430,일승,2019-11-06,KQ,3025,92948409675
049550,잉크테크,2002-02-28,KQ,7980,154763776860
254120,자비스,2016-12-02,KQ,2650,57895586370
234920,자이글,2016-09-06,KQ,3595,48711276000
040420,정상제이엘에스,2000-08-01,KQ,7640,119776497280
079370,제우스,2006-02-01,KQ,19850,205084000000
137950,제이씨케미칼,2011-08-08,KQ,9790,216220473940
033320,제이씨현시스템,1997-11-10,KQ,6350,121376643200
322510,제이엘케이,2019-12-11,KQ,6470,97636769160
094970,제이엠티,2007-10-12,KQ,3405,57613945600
080220,제주반도체,2005-02-01,KQ,4725,162914600090
034940,조아제약,1999-08-13,KQ,4005,124229106270
036930,주성엔지니어링,1999-12-24,KQ,11450,557278398600
263860,지니언스,2017-08-02,KQ,8400,79901316000
119850,지엔씨에너지,2013-10-02,KQ,5730,94087759480
052300,초록뱀컴퍼니,2001-08-02,KQ,1730,124138630605
071850,캐스텍코리아,2014-05-27,KQ,3500,58654925520
342550,케이비제20호스팩,2020-01-30,KQ,2105,13717110000
347140,케이프이에스제4호,2020-03-24,KQ,2120,6364035000
054410,케이피티유,2002-04-25,KQ,6760,34155000000
274090,켄코아에어로스페이스,2020-03-03,KQ,12950,152603939600
082660,코스나인,2005-10-05,KQ,1360,65455071045
069110,코스온,2003-10-14,KQ,2630,62963935800
102940,코오롱생명과학,2009-04-07,KQ,31650,361771685200
322780,코퍼스코리아,2019-05-31,KQ,3440,122105626710
126600,코프라,2010-11-12,KQ,9190,193419207440
139670,키네마스터,2011-12-02,KQ,16150,218095542700
131970,테스나,2013-10-22,KQ,43900,649421388000
045340,토탈소프트,2002-07-19,KQ,10500,89859420000
105550,트루윈,2014-07-11,KQ,8200,161467207680
026150,특수건설,1997-08-06,KQ,11100,190951844900
246710,티앤알바이오팹,2018-11-28,KQ,69000,721415806000
033540,파라텍,1997-12-26,KQ,2670,134111475425
065690,파커스,2002-07-16,KQ,2850,40181086660
225590,패션플랫폼,2015-10-05,KQ,2160,57801667210
256630,포인트엔지니어링,2017-05-02,KQ,3435,198074369820
005670,푸드웰,1993-12-07,KQ,7450,74500000000
203690,프로스테믹스,2014-09-30,KQ,2840,130407301800
377220,프롬바이오,2021-09-28,KQ,13900,197462250000
032580,피델릭스,1997-04-22,KQ,1355,44893946720
024850,피에스엠씨,2001-01-18,KQ,1395,56803076400
319660,피에스케이,2019-05-10,KQ,38950,574359278000
031980,피에스케이홀딩스,1997-01-07,KQ,10900,235030105500
006140,피제이전자,1993-12-07,KQ,8610,130800000000
161580,필옵틱스,2017-06-01,KQ,10150,209054900500
341160,하나금융15호스팩,2020-01-30,KQ,2135,9985200000
221840,하이즈항공,2015-11-25,KQ,5270,92904876750
039340,한국경제TV,2004-07-30,KQ,7240,166060000000
222980,한국맥널티,2015-12-23,KQ,6960,73532869100
025550,한국선재,1995-06-19,KQ,6770,167732217360
053590,한국테크놀로지,2001-08-23,KQ,1085,133874447760
070590,한솔인티큐브,2004-01-08,KQ,2630,36711333045
078350,한양디지텍,2004-05-14,KQ,9030,136742106540
340440,한화플러스제1호스팩,2019-12-27,KQ,2780,13093800000
386580,한화플러스제2호스팩,2021-08-05,KQ,2955,12376000000
319400,현대무벡스,2019-05-08,KQ,3355,352618297020
048410,현대바이오,2002-08-08,KQ,24000,920241728200
052260,현대바이오랜드,2001-05-17,KQ,18900,283500000000
039610,화성밸브,2000-03-16,KQ,6120,63815752000
090710,휴림로봇,2006-12-05,KQ,805,100906675135
032860,휴먼엔,1997-07-04,KQ,4385,78112878285
037440,희림,2000-02-03,KQ,6270,87850817250
000120,CJ대한통운,1956-07-02,KS,145000,3296383708000
097950,CJ제일제당,2007-09-28,KS,384000,5780807424000
007070,GS리테일,2011-12-23,KS,32500,3408568361100
105560,KB금융,2008-10-10,KS,56000,23368405104000
025000,KPX케미칼,1994-12-27,KS,58700,282656000000
000040,KR모터스,1976-05-25,KS,997,95848955896
058850,KTcs,2010-09-16,KS,2665,113968950000
229640,LS전선아시아,2016-09-22,KS,8460,258473978760
068400,SK렌터카,2012-07-27,KS,11600,546151452000
005610,SPC삼립,1975-05-02,KS,75600,650627278600
035250,강원랜드,2003-09-04,KS,26800,5733605400000
030610,교보증권,2002-07-18,KS,8770,566362872960
014280,금강공업,1988-09-10,KS,7900,231701920300
002990,금호건설,1976-06-26,KS,11650,426785214600
001210,금호전기,1973-11-15,KS,3550,68495565810
024110,기업은행,2003-12-24,KS,11250,8373381603750
004270,남성,1989-11-14,KS,3230,117146337600
251270,넷마블,2017-05-12,KS,124000,10658234248000
006370,대구백화점,1988-10-10,KS,10600,114709076600
014160,대영포장,1990-03-06,KS,2465,267192563285
003220,대원제약,1999-12-15,KS,16800,359760749850
001070,대한방직,1973-12-28,KS,46000,245655000000
001790,대한제당,1968-12-27,KS,3325,297792645600
005880,대한해운,1992-04-23,KS,2730,871354465800
024900,덕양산업,1997-06-23,KS,3625,117722402700
049770,동원F&B,2000-11-23,KS,207000,794979544000
018500,동원금속,1995-11-10,KS,990,46380893536
024090,디씨엠,1999-08-18,KS,23200,268515000000
377190,디앤디플랫폼리츠,2021-08-27,KS,5370,347116000000
007340,디티알오토모티브,1988-09-24,KS,62100,615630708000
115390,락앤락,2010-01-28,KS,10300,540677907600
280360,롯데제과,2017-10-30,KS,127000,818131417500
071840,롯데하이마트,2011-06-29,KS,27900,657474779200
035150,백산,1999-08-11,KS,7610,184646000000
002760,보락,1989-11-30,KS,2125,126988000000
005180,빙그레,1978-08-31,KS,55600,549699247800
003960,사조대림,1976-09-16,KS,27650,253855735900
008040,사조동아원,1989-06-24,KS,1250,176430750000
005500,삼진제약,1988-06-18,KS,25650,357925000000
021050,서원,1996-01-30,KS,2060,97322909500
004360,세방,1977-05-19,KS,12150,233635149000
058650,세아홀딩스,2001-07-30,KS,111000,438000000000
013000,세우글로벌,1989-09-05,KS,2590,74489555445
067830,세이브존I&C,2002-07-25,KS,3170,129894432675
336370,솔루스첨단소재,2019-10-18,KS,81500,2486947325400
006880,신송홀딩스,2013-11-21,KS,5430,64348987520
002700,신일전자,1975-09-30,KS,1935,137832190740
019170,신풍제약,1990-01-20,KS,51100,2712831488000
002030,아세아,1974-06-03,KS,122500,269495952000
122900,아이마켓코리아,2010-07-30,KS,11000,369388682000
036570,엔씨소프트,2003-05-22,KS,595000,13084597112000
009810,엔케이물산,1988-08-31,KS,1985,162443387990
014440,영보화학,1997-08-27,KS,4215,83700000000
003520,영진약품,1973-06-25,KS,4845,887944209005
000670,영풍,1976-06-12,KS,687000,1274691680000
047400,유니온머티리얼,2009-09-29,KS,3940,168420000000
005950,이수화학,1988-04-28,KS,13800,384443730000
015020,이스타코,1988-12-23,KS,3780,160479242000
074610,이엔플러스,2003-12-23,KS,3565,183844259100
034590,인천도시가스,2006-11-07,KS,28450,124243013600
000230,일동홀딩스,1975-06-28,KS,13450,155795400000
013870,지엠비코리아,2012-11-20,KS,6320,120155364000
323410,카카오뱅크,2021-08-06,KS,60000,28315974125200
007810,코리아써키트,1985-09-09,KS,16500,388561353950
005420,코스모화학,1987-07-23,KS,15450,433225441350
071950,코아스,2005-08-04,KS,1230,37397724100
002020,코오롱,1975-06-23,KS,33600,422985271000
144620,코오롱머티리얼,2012-04-05,KS,3075,211125302625
138490,코오롱플라스틱,2011-06-15,KS,14750,564300000000
192400,쿠쿠홀딩스,2014-08-06,KS,20050,713021809250
015590,큐로,1989-05-27,KS,500,115605819000
259960,크래프톤,2021-08-10,KS,468000,22813749970000
009410,태영건설,1989-11-13,KS,10900,422055213300
003670,포스코케미칼,2019-05-29,KS,146000,11270898510000
000080,하이트진로,2009-10-19,KS,33800,2367009371250
071050,한국금융지주,2003-07-21,KS,85800,4781290113600
006200,한국전자홀딩스,1979-11-30,KS,1535,71608798080
023350,한국종합기술,2011-04-28,KS,8420,99535500000
161890,한국콜마,2012-10-19,KS,44350,1015924392000
161390,한국타이어앤테크놀로지,2012-10-04,KS,42650,5270884185950
034830,한국토지신탁,2016-07-11,KS,2310,580725229000
018880,한온시스템,1996-07-31,KS,14600,7766790000000
009420,한올바이오파마,1989-12-18,KS,21150,1107501525600
097230,한진중공업,2007-08-31,KS,9080,751966757430
101530,해태제과식품,2016-05-11,KS,8300,241378454380
008770,호텔신라,1991-03-12,KS,80900,3179097801000
378850,화승알앤에이,2021-03-15,KS,5810,110352949630
000850,화천기공,1999-11-18,KS,35800,78980000000
016580,환인제약,1996-07-03,KS,17950,332011249500
004800,효성,1973-06-30,KS,99700,2107102500000
298000,효성화학,2018-07-13,KS,263500,842193264000
054620,APS홀딩스,2001-12-04,KQ,16400,333445513350
013720,CBI,1993-12-29,KQ,3360,179552419000
065770,CS,2004-06-04,KQ,3685,71432958400
083660,CSA 코스믹,2006-07-25,KQ,1490,56711500430
036640,HRS,2000-05-30,KQ,8630,140487732000
351320,IBKS제14호스팩,2020-06-22,KQ,5910,25547000000
104200,NHN벅스,2009-10-06,KQ,9050,134485878500
030190,NICE평가정보,2000-05-16,KQ,20050,1220367882000
327260,RF머트리얼즈,2019-12-24,KQ,22950,91773584550
048550,SM C&C,2001-01-18,KQ,4690,448836464000
950180,SNK,2019-05-07,KQ,19100,404386560000
317240,TS트릴리온,2019-04-29,KQ,1005,91539473265
094480,갤럭시아머니트리,2007-07-20,KQ,11900,453104628900
223310,경남제약헬스케어,2015-12-24,KQ,3320,44267239920
098460,고영,2008-06-03,KQ,19300,1321604033750
014200,광림,1993-07-07,KQ,2375,175599689520
006050,국영지앤엠,1994-10-07,KQ,1935,67696771420
039860,나노엔텍,2000-08-16,KQ,7300,194287870750
138610,나이벡,2011-07-13,KQ,29750,295108774200
091590,남화토건,2012-01-31,KQ,9110,106834000000
092730,네오팜,2007-01-30,KQ,26150,214212122100
348210,넥스틴,2020-10-08,KQ,50600,483908040000
217270,넵튠,2015-06-18,KQ,26900,858938180100
194700,노바렉스,2018-11-14,KQ,37200,335389315000
040160,누리플렉스,2000-08-29,KQ,8270,98493720950
126870,뉴로스,2012-02-15,KQ,2230,79475828550
104040,대성파인텍,2009-01-23,KQ,2130,66828234935
045390,대아티아이,2001-05-17,KQ,6190,441850951620
006580,대양제지,1993-12-29,KQ,3260,87531000000
096350,대창솔루션,2007-12-17,KQ,536,87775900824
298540,더네이쳐홀딩스,2020-07-27,KQ,32650,471974087200
213420,덕산네오룩스,2015-02-06,KQ,58400,1402184700800
005160,동국산업,1999-06-25,KQ,3800,205044141960
088130,동아엘텍,2007-01-03,KQ,10400,111427702100
217620,디딤,2015-06-10,KQ,1610,62574735685
214680,디알텍,2015-04-20,KQ,1525,86006824240
092070,디엔에프,2007-11-16,KQ,19150,220443894900
134580,디엠티,2013-11-26,KQ,2705,30656250000
039840,디오,2000-06-29,KQ,39050,617564197350
106520,디지탈옵틱,2012-07-13,KQ,4415,58559775000
131180,딜리,2011-01-31,KQ,2120,61928500000
315640,딥노이드,2021-08-17,KQ,30100,138273629400
038390,레드캡투어,2000-02-01,KQ,23200,198846462000
228850,레이언스,2016-04-11,KQ,12950,215683182000
215100,로보로보,2015-04-22,KQ,3650,74271857100
085370,루트로닉,2006-07-04,KQ,17150,448979076700
016100,리더스코스메틱,2003-01-15,KQ,4135,78600178810
005990,매일홀딩스,1999-05-14,KQ,9950,136497124800
377030,맥스트,2021-07-27,KQ,70100,597974370000
100590,머큐리,2018-12-14,KQ,8100,119585160000
133750,메가엠디,2015-12-18,KQ,4930,115396889610
014100,메디앙스,1995-01-03,KQ,6200,73160000000
065650,메디프론,2003-01-21,KQ,2730,119071568070
059210,메타바이오메드,2008-04-15,KQ,3110,74927782140
058110,멕아이씨에스,2015-12-14,KQ,8980,142689211700
080160,모두투어,2005-07-26,KQ,24450,460215000000
001810,무림SP,2000-01-04,KQ,3315,72611000000
100790,미래에셋벤처투자,2019-03-15,KQ,8220,380191623290
208710,바이오로그디바이스,2014-12-24,KQ,3725,155782109120
323990,박셀바이오,2020-09-22,KQ,65500,995584200000
008470,부스타,2011-02-23,KQ,6010,50512848000
121800,비덴트,2011-12-01,KQ,16550,758185163000
032850,비트컴퓨터,1997-07-04,KQ,8890,147448608910
238200,비피도,2018-12-26,KQ,11150,90798000000
014970,삼륭물산,1992-12-29,KQ,7640,116462500000
225190,삼양옵틱스,2017-06-02,KQ,11600,117262080000
002290,삼일기업공사,1992-11-30,KQ,4365,53878000000
037460,삼지전자,1999-12-16,KQ,11850,195006337900
038500,삼표시멘트,2001-02-01,KQ,5270,562551586520
046390,삼화네트웍스,2001-01-11,KQ,3465,148514889520
027580,상보,2007-10-01,KQ,2085,105362047260
091580,상신이디피,2007-05-23,KQ,16650,223476171750
042940,상지카일룸,2000-10-19,KQ,1175,95746415310
043710,서울리거,2002-07-11,KQ,1380,53973709920
015750,성우하이텍,1995-11-04,KQ,6060,484800000000
148150,세경하이테크,2019-07-30,KQ,22600,266324750600
017510,세명전기,1991-12-26,KQ,5130,77907060000
258830,세종메디칼,2018-05-29,KQ,4945,201502234975
108860,셀바스AI,2009-12-10,KQ,4420,96605039100
043100,솔고바이오,2000-08-08,KQ,1235,75037621880
154040,솔루에타,2013-12-27,KQ,3210,44931952000
357780,솔브레인,2020-08-06,KQ,249600,1944641500000
236200,슈프리마,2016-02-05,KQ,24650,178033506750
253450,스튜디오드래곤,2017-11-24,KQ,86100,2584221328500
269620,시스웍,2017-12-26,KQ,1150,124242586305
333050,신한제6호스팩,2019-10-31,KQ,2110,10646250000
099320,쎄트렉아이,2008-06-13,KQ,47350,430203491450
352480,씨앤씨인터내셔널,2021-05-17,KQ,23500,236829704650
352700,씨앤투스성진,2021-01-28,KQ,19600,195412631050
060590,씨티씨바이오,2002-02-21,KQ,8760,205651285000
013990,아가방컴퍼니,2002-01-17,KQ,5960,194365337760
052710,아모텍,2003-08-01,KQ,30350,294738031500
092040,아미코젠,2013-09-12,KQ,34150,671558072000
159010,아스플로,2021-10-07,KQ,24550,108900368500
101390,아이엠,2008-07-23,KQ,960,64569477563
262840,아이퀘스트,2021-02-05,KQ,9660,95247600000
290740,액트로,2018-08-28,KQ,7830,78809036130
060230,얍엑스,2002-06-25,KQ,1785,155526118215
275630,에스에스알,2018-08-06,KQ,6450,38454949710
214310,에스엘바이오닉스,2015-06-25,KQ,824,34786773351
237690,에스티팜,2016-06-23,KQ,93200,1733142400000
109960,에이프로젠 H&G,2009-11-13,KQ,757,135093584052
383310,에코프로에이치엔,2021-05-28,KQ,113000,1718743863600
073540,에프알텍,2007-05-18,KQ,3655,41952000000
323230,엠에프엠코리아,2019-06-19,KQ,1680,34157747100
007530,영신금속,1994-08-05,KQ,2745,52729743000
036560,영풍정밀,1999-12-28,KQ,9930,156397500000
036000,예림당,1999-11-30,KQ,2730,62422890670
046120,오르비텍,2010-06-15,KQ,6960,174279641400
052420,오성첨단소재,2001-08-07,KQ,2640,189078367920
321820,와이더플래닛,2021-02-03,KQ,18700,130362409800
019210,와이지-원,1997-08-06,KQ,8130,249482363040
046970,우리로,2012-11-27,KQ,1910,61214800940
073560,우리손에프앤지,2016-07-27,KQ,2370,163400837480
101170,우림피티에스,2009-04-28,KQ,4150,56565000000
066590,우수AMS,2003-02-12,KQ,4940,175597233000
012620,원일특강,1994-06-28,KQ,13200,57640000000
192390,윈하이텍,2014-07-25,KQ,4160,44545825280
313760,윌링스,2019-07-25,KQ,19850,96510700000
086390,유니테스트,2006-12-05,KQ,28900,611832947700
367480,유안타제8호스팩,2021-04-05,KQ,2110,13596550000
067920,이글루시큐리티,2010-08-04,KQ,7430,80491591080
044960,이글벳,2000-11-16,KQ,8430,107076749010
